fileName,predLabel_vgg,actualLabel_vgg,RealFake_vgg,predLabel_fab
FF_Deepfakes/003_000.npy_0,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_1,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_2,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_3,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_4,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_5,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_6,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_7,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_8,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_9,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_10,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_11,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_12,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_13,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_14,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_15,FF_000,FF_000,fake,FF_003
FF_Deepfakes/003_000.npy_16,FF_000,FF_000,fake,FF_003
FF_FaceSwap/003_000.npy_0,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_1,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_2,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_3,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_4,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_5,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_6,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_7,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_8,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_9,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_10,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_11,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_12,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_13,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_14,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_15,FF_000,FF_000,fake,dt_imposter
FF_FaceSwap/003_000.npy_16,FF_000,FF_000,fake,FF_003
FF_Deepfakes/870_001.npy_0,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_1,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_2,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_3,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_4,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_5,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_6,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_7,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_8,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_9,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_10,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_11,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_12,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_13,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_14,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_15,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_16,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_17,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_18,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_19,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_20,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_21,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_22,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_23,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_24,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_25,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_26,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_27,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_28,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_29,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_30,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_31,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_32,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_33,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_34,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_35,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_36,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_37,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_38,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_39,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_40,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_41,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_42,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_43,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_44,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_45,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_46,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_47,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_48,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_49,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_50,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_51,FF_001,FF_001,fake,FF_870
FF_Deepfakes/870_001.npy_52,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_0,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_1,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_2,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_3,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_4,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_5,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_6,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_7,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_8,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_9,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_10,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_11,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_12,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_13,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_14,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_15,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_16,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_17,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_18,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_19,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_20,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_21,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_22,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_23,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_24,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_25,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_26,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_27,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_28,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_29,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_30,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_31,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_32,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_33,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_34,FF_001,FF_001,fake,FF_870
FF_FaceSwap/870_001.npy_35,FF_001,FF_001,fake,FF_870
FF_Deepfakes/006_002.npy_0,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_1,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_2,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_3,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_4,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_5,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_6,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_7,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_8,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_9,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_10,FF_002,FF_002,fake,FF_006
FF_Deepfakes/006_002.npy_11,FF_002,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_0,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_1,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_2,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_3,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_4,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_5,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_6,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_7,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_8,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_9,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_10,FF_675,FF_002,fake,FF_006
FF_FaceSwap/006_002.npy_11,FF_675,FF_002,fake,FF_006
FF_Deepfakes/000_003.npy_0,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_1,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_2,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_3,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_4,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_5,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_6,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_7,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_8,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_9,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_10,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_11,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_12,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_13,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_14,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_15,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_16,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_17,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_18,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_19,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_20,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_21,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_22,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_23,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_24,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_25,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_26,FF_003,FF_003,fake,FF_000
FF_Deepfakes/000_003.npy_27,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_0,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_1,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_2,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_3,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_4,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_5,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_6,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_7,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_8,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_9,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_10,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_11,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_12,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_13,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_14,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_15,FF_003,FF_003,fake,FF_000
FF_FaceSwap/000_003.npy_16,FF_003,FF_003,fake,FF_000
