fileName,predLabel_vgg,actualLabel_vgg,RealFake_vgg,predLabel_fab
bo_faceswap/03_output.npy_0,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_1,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_2,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_3,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_4,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_5,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_6,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_7,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_8,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_9,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_10,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_11,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_12,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_13,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_14,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_15,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_16,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_17,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_18,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_19,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_20,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_21,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_22,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_23,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_24,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_25,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_26,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_27,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_28,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_29,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_30,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_31,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_32,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_33,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_34,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_35,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_36,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_37,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_38,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_39,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_40,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_41,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_42,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_43,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_44,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_45,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_46,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_47,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_48,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_49,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_50,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_51,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_52,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_53,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_54,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_55,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_56,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_57,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_58,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_59,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_60,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_61,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_62,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_63,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_64,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_65,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_66,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_67,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_68,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_69,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_70,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_71,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_72,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_73,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_74,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_75,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_76,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_77,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_78,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_79,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_80,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_81,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_82,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_83,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_84,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_85,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_86,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_87,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_88,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_89,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_90,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_91,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_92,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_93,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_94,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_95,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_96,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_97,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_98,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_99,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_100,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_101,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_102,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_103,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_104,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_105,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_106,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_107,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_108,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_109,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_110,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_111,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_112,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_113,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_114,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_115,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_116,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_117,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_118,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_119,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_120,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_121,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_122,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_123,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_124,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_125,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_126,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_127,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_128,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_129,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_130,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_131,bo_imposter,bo,fake,bo_imposter
bo_faceswap/03_output.npy_132,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_133,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_134,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_135,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_136,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_137,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_138,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_139,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_140,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_141,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_142,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_143,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_144,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_145,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_146,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_147,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_148,bo,bo,fake,bo_imposter
bo_faceswap/03_output.npy_149,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_150,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_151,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_152,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_153,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_154,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_155,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_156,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_157,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_158,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_159,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_160,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_161,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_162,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_163,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_164,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_165,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_166,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_167,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_168,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_169,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_170,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_171,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_172,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_173,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_174,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_175,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_176,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_177,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_178,FF_179,bo,fake,bo_imposter
bo_faceswap/03_output.npy_179,FF_179,bo,fake,bo_imposter
bo_faceswap/12_output.npy_0,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_1,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_2,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_3,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_4,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_5,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_6,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_7,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_8,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_9,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_10,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_11,bo,bo,fake,bo_imposter
bo_faceswap/12_output.npy_12,bo,bo,fake,bo_imposter
